AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
32;123a. Macaé; 19; 20; 20; 21; 8; 17; 16; 8; 8; 9; 22; 13 
25;124a. Saquarema; 2; 1; 1; 3; 1; 3; 1; 2; 6; 1; - ; 2 
25;125a. São Pedro da Aldeia; - ; 3; 2; 3; 1; 1; 6; 6; 2; 3; 1; 1 
25;126a. Cabo Frio; 12; 28; 13; 16; 13; 12; 12; 10; 9; 20; 10; 12 
25;127a. Búzios; - ; - ; 1; 4; 4; - ; - ; 3; - ; 1; 4; 5 
32;128a. Rio das Ostras; 11; 3; 4; 6; 7; 5; 7; 7; 10; 11; 12; 11 
25;129a. Iguaba; 1; 2; - ; 1; 2; 1; - ; - ; - ; - ; - ; 1 
32;130a. Quissamã; 1; 2; 1; 3; 2; 3; 1; - ; 1; - ; 1; 2 
25;132a. Arraial do Cabo; - ; - ; 1; 3; 1; 1; 2; - ; 1; - ; - ; -   
8;134a. Campos; 13; 15; 26; 10; 9; 15; 8; 6; 13; 11; 11; 11 
36;135a. Itaocara; 1; - ; 2; - ; 3; - ; 1; - ; 1; 1; - ; -   
36;136a. Santo Antônio de Pádua; - ; 6; 2; 4; 1; 1; 5; 2; 5; 1; 1; -   
36;137a. Miracema; - ; - ; 2; 2; 1; 1; 1; - ; - ; 2; - ; 2 
29;138a. Lajes de Muriaré; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; 1; 2 
29;139a. Porciúncula; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
29;140a. Natividade; - ; - ; - ; - ; 1; - ; - ; - ; - ; - ; - ; -   
8;141a. São Fidelis; - ; 1; 3; - ; 3; - ; 1; 1; - ; - ; 1; -   
36;142a. Cambucí; - ; - ; - ; - ; - ; - ; - ; 2; - ; - ; - ; -   
29;143a. Itaperuna; 1; 8; 3; 5; 6; - ; 3; 1; 1; 2; 3; -   
29;144a. Bom Jesus do Itabapoana; - ; 2; - ; 1; 3; - ; - ; - ; 3; 1; 2; 4 
8;145a. São João da Barra; 6; 3; 2; - ; 8; 1; - ; 1; 2; 4; 1; 3 
8;146a. Guarus; 20; 13; 27; 35; 33; 26; 17; 24; 18; 31; 16; 17 
8;147a. São Francisco de Itabapoana; 4; - ; 7; 1; 1; - ; 3; 1; 6; - ; 1; 2 
29;148a. Italva; - ; - ; - ; - ; 1; - ; - ; 1; 1; - ; - ; -   
11;151a. nova Friburgo; 3; 2; 2; 2; 1; 3; 4; 2; 4; 17; 5; 12 
11;152a. Duas Barras; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
11;153a. Cantagalo; - ; - ; 1; - ; - ; - ; - ; - ; - ; - ; - ; -   
11;154a. Cordeiro; - ; 1; - ; - ; - ; - ; - ; - ; - ; - ; 1; -   
36;155a. São Sebastião do Alto; - ; - ; - ; - ; - ; 1; - ; 1; 1; - ; - ; -   
11;156a. Santa maria Madalena; - ; 1; - ; - ; - ; - ; - ; - ; - ; - ; 1; -   
11;157a. Trajano de Morais; - ; - ; - ; - ; 1; - ; - ; - ; - ; 1; - ; -   
11;158a. Bom Jardim; - ; - ; - ; - ; - ; - ; - ; 2; 1; - ; 1; -   
35;159a. Cachoeira de Macacú; 5; 1; - ; - ; 4; - ; 3; - ; - ; 2; - ; 2 
33;165a. Mangaratiba; 3; 1; 4; 3; 2; 3; - ; - ; 1; - ; 2; 2 
33;166a. Angra dos Reis; 2; 9; 8; 7; 11; 5; 7; 6; 1; 4; 9; 13 
33;167a. Paraty; 4; 5; 5; 3; 1; 1; 7; - ; - ; 6; 4; 1 
33;168a. Rio Claro; 1; - ; 7; - ; - ; - ; - ; - ; - ; - ; - ; -   
