AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
35;070a. Tanguá; - ; - ; - ; - ; - ; - ; - ; 1; 2; - ; - ; -   
35;071a. Itaboraí; 16; 5; 14; 12; 13; 8; 5; 7; 3; 5; 7; 12 
7;072a. São Gonçalo; 18; 9; 13; 10; 14; 10; 20; 20; 8; 12; 16; 13 
7;073a. Neves; 18; 18; 5; 11; 15; 10; 18; 14; 17; 12; 12; 14 
7;074a. Alcantara; 18; 12; 15; 20; 18; 13; 25; 18; 24; 13; 10; 10 
7;075a. Rio do Ouro; 13; 9; 9; 5; 5; 11; 9; 5; 11; 5; 5; 13 
12;076a. Niterói - Centro; 9; 4; 7; 5; 3; 4; 3; 5; 4; 4; 6; 6 
12;077a. Icaraí; 9; 2; 9; 8; 13; 8; 8; 4; 8; 4; 5; 3 
12;078a. Fonseca; 10; 5; 9; 3; 7; 5; 10; 2; 2; 5; 6; 7 
12;079a. Jurujuba; 7; 4; 4; 3; 1; 3; 3; 1; 1; 2; - ; -   
12;081a. Itaipú; 9; 3; 3; 4; 3; 1; 10; - ; 2; 1; 3; 6 
12;082a. maricá; 12; 2; 6; 4; 5; 2; 6; 7; 5; 2; 1; 2 
10;087a. Paty do Alferes; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
10;088a. Barra do Piraí; 1; - ; - ; - ; - ; - ; - ; - ; 2; - ; - ; 1 
37;089a. Resende; 3; 3; - ; 2; 1; 4; 1; 1; 2; 6; 5; 5 
28;090a. Barra Mansa; 3; 7; 13; 3; 6; 2; 11; 8; 11; 11; 2; 7 
10;091a. Valença; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
10;092a. Rio das Flores; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
28;093a. Volta Redonda; 4; 1; 3; 2; 5; 3; 7; 3; 5; 6; 4; 4 
10;094a. Piraí; 1; - ; - ; 1; - ; - ; - ; - ; - ; - ; - ; -   
10;095a. Vassouras; 2; - ; - ; - ; - ; - ; 1; - ; - ; - ; - ; -   
10;096a. Miguel Pereira; - ; - ; - ; - ; 1; - ; 2; - ; - ; - ; - ; 1 
10;097a. Mendes; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
10;098a. Paulo de Frontin; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
37;099a. Itatiaia; - ; 2; 2; - ; - ; 1; 2; - ; 1; - ; 1; 2 
37;100a. Porto Real; - ; - ; - ; - ; 1; 2; 2; - ; - ; - ; 2; 2 
28;101a. Pinheiral; - ; - ; - ; - ; - ; 1; - ; - ; - ; 1; - ; -   
30;104a. São J. Rio Preto; - ; - ; - ; - ; - ; - ; 1; - ; - ; - ; - ; -   
26;105a. Petrópolis; 1; 2; 1; 1; 2; 2; 1; 2; 4; 1; - ; 1 
26;106a. Itaipava; - ; 1; 1; - ; - ; - ; 1; 1; - ; - ; 3; -   
38;107a. Paraíba do Sul; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
38;108a. Três Rios; 4; 1; 2; 2; 2; 1; - ; 1; - ; - ; 1; 2 
38;109a. Sapucaia; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
30;110a. Teresópolis; 1; - ; 1; 3; 1; - ; 1; - ; 2; 1; - ; 2 
30;111a. Sumidouro; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
30;112a. Carmo; - ; 1; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
25;118a. Araruama; 2; 3; 3; 2; 4; 3; 1; 3; 1; 4; 1; 4 
35;119a. Rio Bonito; - ; - ; 1; 1; - ; - ; 2; - ; - ; 2; - ; 1 
35;120a. Silva Jardim; - ; - ; - ; - ; 1; - ; 1; - ; - ; - ; - ; 6 
32;121a. Casimiro de abreu; - ; - ; - ; - ; - ; - ; 2; 1; - ; - ; 1; -   
32;122a. Conceição de Macabú; - ; 1; - ; - ; - ; 1; - ; - ; - ; - ; 1; 1 
32;123a. Macaé; 7; 13; 14; 8; 8; 7; 6; 9; 17; 11; 20; 15 
25;124a. Saquarema; - ; 3; 1; 2; 4; - ; 3; 5; 3; 2; 4; 3 
25;125a. São Pedro da Aldeia; - ; 1; 1; - ; - ; - ; - ; - ; - ; 1; 2; 4 
25;126a. Cabo Frio; 3; 2; 5; 9; 4; 9; 10; - ; 2; 3; 5; 5 
25;127a. Búzios; 2; 1; - ; 1; - ; - ; 2; 1; 1; - ; 1; 2 
32;128a. Rio das Ostras; 7; 6; 3; 5; 6; - ; 1; 3; 3; 6; 7; 13 
25;129a. Iguaba; - ; - ; 1; - ; - ; - ; - ; 1; 3; 1; 1; -   
32;130a. Quissamã; 3; - ; - ; - ; 1; - ; - ; - ; - ; 2; 1; 1 
25;132a. Arraial do Cabo; - ; 1; - ; - ; 1; - ; - ; - ; - ; 1; - ; 2 
8;134a. Campos; 6; 1; 3; 2; 6; 9; 8; 6; 5; 6; 5; 3 
36;135a. Itaocara; - ; - ; - ; 1; - ; - ; - ; - ; - ; - ; - ; -   
36;136a. Santo Antônio de Pádua; - ; - ; - ; 2; - ; - ; - ; - ; 4; 2; - ; -   
36;137a. Miracema; 2; 1; 1; - ; - ; - ; - ; 1; - ; 1; - ; -   
29;138a. Lajes de Muriaré; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
29;139a. Porciúncula; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; 1; -   
29;140a. Natividade; - ; - ; - ; - ; - ; - ; 1; - ; - ; - ; - ; -   
8;141a. São Fidelis; - ; - ; - ; - ; - ; - ; 1; - ; - ; 1; - ; -   
36;142a. Cambucí; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
29;143a. Itaperuna; 1; - ; - ; 1; 1; - ; - ; - ; 1; - ; 1; 1 
29;144a. Bom Jesus do Itabapoana; - ; - ; - ; - ; - ; - ; - ; - ; 1; - ; - ; -   
8;145a. São João da Barra; 1; 2; - ; 1; - ; - ; 3; - ; - ; 2; 1; 1 
8;146a. Guarus; 2; 1; 6; 4; 2; 3; 2; - ; 2; 3; 3; 3 
8;147a. São Francisco de Itabapoana; 1; - ; 1; - ; - ; - ; 1; 2; - ; - ; - ; 1 
29;148a. Italva; - ; - ; - ; - ; - ; - ; - ; - ; - ; 1; - ; -   
11;151a. nova Friburgo; - ; - ; 1; 1; 3; 5; 3; 4; 5; 8; 1; 2 
11;152a. Duas Barras; 1; - ; 1; - ; - ; - ; - ; 1; - ; - ; - ; -   
11;153a. Cantagalo; 3; - ; 1; - ; - ; - ; - ; - ; 1; 2; - ; 1 
11;154a. Cordeiro; - ; - ; - ; - ; - ; - ; 2; 4; - ; - ; - ; -   
36;155a. São Sebastião do Alto; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
11;156a. Santa maria Madalena; - ; - ; - ; - ; 1; - ; 1; - ; - ; - ; - ; -   
11;157a. Trajano de Morais; - ; - ; - ; 1; - ; - ; - ; 1; - ; - ; - ; -   
11;158a. Bom Jardim; - ; - ; - ; - ; - ; - ; - ; - ; 1; - ; - ; -   
35;159a. Cachoeira de Macacú; 1; - ; 1; 1; 1; 1; 1; 1; 1; - ; 1; 1 
33;165a. Mangaratiba; 1; - ; - ; 1; - ; - ; - ; - ; - ; - ; 1; -   
33;166a. Angra dos Reis; 6; 2; 3; 7; 5; 3; 3; 8; 9; 15; 2; 17 
33;167a. Paraty; 3; 1; 2; 1; 1; - ; - ; 2; 3; 7; 1; 1 
33;168a. Rio Claro; - ; - ; - ; - ; - ; - ; - ; - ; 1; - ; - ; -   
