AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
25;124a. Saquarema; 2; 1; 2; 2; 4; - ; 3; 1; 2; - ; 3; 3 
25;125a. São Pedro da Aldeia; 1; 8; 9; 5; 6; 3; - ; - ; 5; 1; 4; 1 
25;126a. Cabo Frio; 6; 12; 13; 11; 9; 11; 10; 11; 8; 5; 11; 13 
25;127a. Búzios; 2; 2; - ; 1; - ; 1; - ; 2; 1; 1; 2; 1 
32;128a. Rio das Ostras; 4; 7; 10; 1; 8; 4; 4; 3; 6; 6; 8; 4 
25;129a. Iguaba; 1; - ; 1; - ; - ; - ; - ; - ; 1; - ; 1; 2 
32;130a. Quissamã; 3; - ; 1; 2; 3; - ; - ; - ; 1; - ; - ; -   
25;132a. Arraial do Cabo; - ; - ; - ; 2; - ; 1; 4; - ; 1; 1; 1; 2 
8;134a. Campos; 8; 10; 6; 5; 5; 5; 11; 12; 5; 11; 8; 6 
36;135a. Itaocara; 1; - ; - ; 1; - ; - ; - ; 1; - ; 1; - ; -   
36;136a. Santo Antônio de Pádua; 5; - ; 1; - ; - ; - ; 1; 1; 5; 2; - ; 2 
36;137a. Miracema; 6; - ; - ; 7; 1; 2; - ; - ; 3; 1; 3; 1 
29;138a. Lajes de Muriaré; - ; - ; - ; 1; 1; - ; - ; - ; - ; - ; - ; -   
29;139a. Porciúncula; 1; - ; - ; - ; - ; - ; 1; 1; 1; - ; - ; -   
29;140a. Natividade; - ; - ; - ; 1; - ; 1; - ; 1; - ; - ; - ; -   
8;141a. São Fidelis; - ; - ; - ; - ; - ; - ; 1; - ; - ; 6; - ; 2 
36;142a. Cambucí; - ; - ; - ; - ; 1; - ; - ; - ; - ; - ; - ; -   
29;143a. Itaperuna; 2; - ; 2; - ; 1; - ; 3; 3; 1; 2; 3; 2 
29;144a. Bom Jesus do Itabapoana; - ; - ; - ; 2; 1; - ; - ; 1; 3; 2; 2; 1 
8;145a. São João da Barra; 1; - ; - ; - ; - ; - ; - ; - ; - ; 2; 2; 1 
8;146a. Guarus; 13; 7; 17; 17; 10; 12; 12; 11; 15; 6; 15; 20 
8;147a. São Francisco de Itabapoana; - ; - ; 2; 1; 2; 1; 1; 3; - ; - ; 1; 1 
29;148a. Italva; - ; 1; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
11;151a. nova Friburgo; 4; 2; 1; 2; 1; 4; 5; 1; 2; - ; 2; 6 
11;152a. Duas Barras; - ; - ; - ; 1; - ; - ; - ; - ; 1; - ; - ; -   
11;153a. Cantagalo; - ; - ; - ; 1; - ; - ; - ; - ; - ; - ; - ; -   
11;154a. Cordeiro; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
36;155a. São Sebastião do Alto; 1; - ; - ; - ; - ; - ; - ; - ; 1; - ; - ; -   
11;156a. Santa maria Madalena; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
11;157a. Trajano de Morais; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
11;158a. Bom Jardim; - ; 3; - ; - ; - ; 1; - ; - ; - ; 1; - ; -   
35;159a. Cachoeira de Macacú; 1; - ; - ; 1; - ; - ; - ; 3; - ; - ; - ; 4 
33;165a. Mangaratiba; 5; 4; 1; 2; - ; 1; - ; - ; - ; - ; 3; 4 
33;166a. Angra dos Reis; 14; 3; 12; 28; 15; 11; 14; 12; 22; 10; 11; 12 
33;167a. Paraty; 2; 9; 4; 2; 7; 6; 5; - ; 3; 3; 4; 2 
33;168a. Rio Claro; - ; 1; - ; - ; - ; 1; - ; 1; 1; - ; - ; 2 
