AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
18;041a. Tanque; 26; 18; 33; 23; 16; 23; 20; 2; - ; 2; 1; 1 
31;042a. Recreio; 1; 4; 4; 6; 2; 6; 5; 5; 6; 2; 2; 3 
27;043a. Pedra de Guaratiba; 1; - ; - ; 4; 2; - ; 1; - ; 1; 1; 4; 1 
3;044a. Inhaúma; - ; 1; 2; 2; 2; - ; 2; 1; 1; 1; - ; -   
16;045a. Alemão; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
24;048a. Seropédica; - ; 10; 7; 6; 7; 4; 9; 2; 1; 8; 3; 6 
24;050a. Itaguaí; 28; 35; 42; 34; 38; 26; 36; 38; 27; 29; 42; 26 
24;051a. Paracambí; - ; 2; 2; 2; 6; 5; 3; 1; 2; 4; 9; 8 
20;052a. nova Iguaçu; 22; 20; 30; 31; 32; 27; 28; 21; 23; 22; 24; 18 
20;053a. Mesquita; 17; 12; 25; 26; 35; 40; 17; 18; 21; 28; 17; 18 
39;054a. Belford Roxo; 36; 49; 54; 40; 40; 54; 48; 38; 32; 65; 39; 24 
24;055a. Queimados; 10; 23; 12; 18; 16; 21; 22; 17; 22; 28; 7; 14 
20;056a. Comendador Soares; 47; 37; 35; 40; 38; 47; 43; 37; 48; 40; 56; 36 
20;057a. Nilópolis; 12; 8; 12; 19; 26; 19; 22; 13; 16; 18; 18; 20 
20;058a. Posse; 23; 23; 28; 21; 29; 40; 37; 50; 39; 37; 36; 25 
15;059a. Duque de Caxias; 54; 46; 76; 67; 49; 86; 69; 58; 68; 85; 57; 60 
15;060a. Campos Elíseos; 20; 26; 25; 19; 18; 30; 18; 11; 20; 24; 30; 35 
15;061a. Xerém; 3; 1; 5; 2; 6; 1; 4; 7; 5; 2; - ; -   
15;062a. Imbariê; 44; 45; 58; 50; 57; 73; 45; 55; 75; 67; 46; 51 
24;063a. Japerí; 9; 12; 32; 7; 16; 18; 8; 4; 15; 9; 11; 9 
21;064a. Vilar dos Teles; 37; 35; 54; 46; 37; 33; 32; 45; 52; 53; 42; 36 
34;065a. Magé; 8; 18; 17; 18; 17; 28; 13; 9; 13; 24; 13; 3 
34;066a. Piabetá; 53; 55; 54; 61; 58; 47; 28; 56; 53; 39; 37; 48 
34;067a. Guapimirim; 4; 4; 4; 3; 2; 4; 6; 2; 1; 4; 9; 5 
35;070a. Tanguá; 4; 1; 2; 6; 4; 3; 1; 9; 6; 3; 4; 4 
35;071a. Itaboraí; 34; 24; 38; 36; 22; 42; 44; 32; 63; 47; 54; 43 
7;072a. São Gonçalo; 4; 3; - ; 3; 1; 8; 2; 8; 1; - ; 1; 2 
7;073a. Neves; 40; 72; 57; 90; 70; 75; 69; 77; 35; 68; 51; 72 
7;074a. Alcantara; 107; 74; 94; 47; 86; 82; 94; 65; 71; 59; 60; 46 
7;075a. Rio do Ouro; 4; 3; 3; 1; 3; 2; 4; 1; - ; - ; 1; -   
12;076a. Niterói - Centro; 3; 2; 1; 4; 13; 1; 3; 6; 1; 8; 6; 5 
12;077a. Icaraí; 77; 66; 93; 94; 86; 90; 68; 75; 90; 72; 69; 73 
12;078a. Fonseca; 2; 2; - ; 2; - ; - ; 2; 5; - ; 4; - ; 5 
12;079a. Jurujuba; 1; - ; - ; - ; - ; - ; - ; - ; 3; - ; 16; 7 
12;081a. Itaipú; 7; 1; 5; 9; 5; 1; - ; 1; 2; 2; - ; 3 
12;082a. maricá; 12; 31; 15; 10; 14; 19; 14; 7; 14; 11; 13; 12 
10;087a. Paty do Alferes; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
10;088a. Barra do Piraí; 18; 18; 16; 19; 16; 21; 12; 16; 8; 15; 10; 19 
37;089a. Resende; 33; 29; 25; 24; 28; 18; 29; 49; 33; 28; 38; 23 
28;090a. Barra Mansa; 24; 30; 37; 37; 37; 24; 24; 26; 26; 33; 27; 25 
10;091a. Valença; 4; 3; 6; 9; 7; 7; 11; 2; 3; 7; 5; 4 
10;092a. Rio das Flores; - ; 3; - ; 1; - ; - ; - ; - ; - ; 1; 1; -   
28;093a. Volta Redonda; 30; 53; 58; 48; 55; 37; 42; 43; 41; 33; 39; 44 
10;094a. Piraí; 5; 6; 2; 7; 6; 6; 14; 5; 6; 14; 1; 28 
10;095a. Vassouras; 3; 3; 5; 1; 7; 5; 2; 5; 5; 6; 2; 5 
10;096a. Miguel Pereira; 10; 5; 10; 6; 4; 7; 13; 5; 11; 9; 3; 14 
10;097a. Mendes; 3; 5; 3; 5; 1; 6; - ; 2; 5; 5; 3; 3 
10;098a. Paulo de Frontin; - ; 1; - ; - ; - ; - ; - ; - ; - ; 1; - ; 3 
37;099a. Itatiaia; 8; 8; 12; 10; 14; 20; 10; 19; 12; 12; 16; 14 
37;100a. Porto Real; - ; 7; 6; 10; 14; 13; 3; 13; 7; 7; 8; 4 
28;101a. Pinheiral; - ; 8; 2; 2; 3; 2; 9; 4; - ; - ; 3; 6 
30;104a. São J. Rio Preto; 2; 2; - ; - ; - ; - ; 1; 1; - ; 1; - ; 1 
26;105a. Petrópolis; 31; 32; 38; 28; 27; 37; 27; 46; 31; 43; 39; 58 
26;106a. Itaipava; 6; 10; 11; 17; 11; 12; 12; 5; 9; 8; 10; 7 
38;107a. Paraíba do Sul; 11; 10; 9; 21; 3; 3; 7; 6; 8; 5; 3; 4 
38;108a. Três Rios; 18; 44; 24; 32; 27; 31; 25; 38; 24; 42; 15; 16 
38;109a. Sapucaia; 1; 1; 1; 2; 3; 2; 3; - ; 8; - ; 2; -   
30;110a. Teresópolis; 14; 24; 25; 21; 25; 34; 16; 20; 29; 20; 16; 18 
30;111a. Sumidouro; - ; - ; - ; - ; - ; - ; 3; - ; 2; - ; - ; -   
30;112a. Carmo; 4; 4; 1; 3; 1; 1; - ; 1; 1; 3; - ; 1 
25;118a. Araruama; 11; 5; 16; 19; 12; 15; 21; 8; 13; 8; 26; 17 
35;119a. Rio Bonito; 4; 5; 13; 14; 7; 11; 8; 2; 20; 15; 9; 9 
35;120a. Silva Jardim; 2; - ; 5; 7; 1; 6; 1; 4; - ; 2; 5; -   
32;121a. Casimiro de abreu; 6; 5; 3; 3; 6; 5; 9; 1; 10; 9; 3; 9 
32;122a. Conceição de Macabú; 3; 1; 7; 1; 8; 2; 3; 9; 1; 6; 1; 1 
32;123a. Macaé; 21; 45; 25; 39; 30; 41; 31; 34; 30; 47; 40; 32 
25;124a. Saquarema; 7; 6; 12; 33; 27; 5; 1; 9; 5; 15; 4; 2 
25;125a. São Pedro da Aldeia; 6; 14; 24; 19; 17; 20; 17; 20; 31; 24; 10; 14 
25;126a. Cabo Frio; 19; 15; 27; 14; 12; 29; 51; 48; 57; 40; 37; 38 
25;127a. Búzios; 16; 9; 22; 10; 23; 24; 12; 6; 5; 16; 14; 7 
32;128a. Rio das Ostras; 26; 28; 28; 19; 18; 21; 23; 23; 29; 25; 18; 19 
25;129a. Iguaba; 4; 9; - ; 3; 9; - ; 3; 3; 2; 2; 3; 4 
32;130a. Quissamã; 2; - ; 2; 2; 7; 2; 2; 1; - ; - ; 3; 4 
25;132a. Arraial do Cabo; 8; 5; 13; 13; 4; 6; 4; 5; 2; 4; 13; 2 
8;134a. Campos; 66; 78; 88; 65; 85; 78; 79; 77; 58; 74; 76; 55 
36;135a. Itaocara; 3; 6; 8; 3; 1; 2; 4; 2; 1; 1; 1; 1 
36;136a. Santo Antônio de Pádua; 4; 13; 7; 8; 8; 4; 13; 11; 6; 8; 8; 6 
36;137a. Miracema; 7; 4; 19; 4; 6; 3; 4; 14; 13; 7; 11; 12 
29;138a. Lajes de Muriaré; - ; 2; 2; - ; 1; - ; 5; - ; 2; 1; 5; 1 
29;139a. Porciúncula; 4; 3; 4; 4; 4; 3; 3; 1; 3; 5; 1; 1 
29;140a. Natividade; 2; 3; 1; 6; 1; 3; - ; 2; 2; 2; 1; 2 
8;141a. São Fidelis; 15; 7; 3; 6; 7; 11; 7; 7; 8; 2; 9; 11 
36;142a. Cambucí; 1; - ; 1; 1; 4; - ; 1; 2; 3; - ; 1; -   
29;143a. Itaperuna; 9; 24; 29; 20; 13; 16; 15; 24; 21; 25; 21; 24 
29;144a. Bom Jesus do Itabapoana; 4; 8; 5; 4; 1; 2; 9; 6; 12; 2; 6; 5 
8;145a. São João da Barra; 16; 15; 4; 12; 13; 15; 9; 6; 14; 9; 9; 10 
8;146a. Guarus; 31; 41; 38; 47; 55; 49; 33; 34; 43; 36; 30; 37 
8;147a. São Francisco de Itabapoana; 11; 7; 5; 4; 9; 8; 8; 10; 1; 5; 10; 3 
29;148a. Italva; 3; 5; 7; 6; 2; 3; - ; 2; 6; 5; 3; 2 
11;151a. nova Friburgo; 37; 33; 33; 31; 42; 32; 31; 37; 29; 22; 24; 31 
11;152a. Duas Barras; 1; 1; 1; - ; 2; 1; 1; - ; - ; 4; 2; -   
11;153a. Cantagalo; 2; 3; 5; 6; 7; - ; 1; 4; - ; 5; 1; 3 
11;154a. Cordeiro; - ; 1; 1; 4; 3; 4; 2; 2; 3; 1; 4; 4 
36;155a. São Sebastião do Alto; 1; - ; 2; 1; - ; 1; 1; - ; - ; - ; - ; -   
11;156a. Santa maria Madalena; - ; 2; 1; 3; 5; 5; - ; 2; - ; 3; - ; 1 
11;157a. Trajano de Morais; 1; - ; 1; - ; 1; 1; 3; - ; 2; - ; - ; 1 
11;158a. Bom Jardim; 1; 6; 9; 10; 5; 5; 2; 3; 4; 1; 3; 5 
35;159a. Cachoeira de Macacú; 3; 8; 2; 8; 9; 8; 3; 7; 7; 9; 10; 11 
33;165a. Mangaratiba; 3; 10; 18; 18; 9; 15; 6; 14; 21; 4; 20; 6 
33;166a. Angra dos Reis; 16; 19; 14; 23; 22; 10; 9; 12; 34; 7; 14; 3 
33;167a. Paraty; 15; 18; 21; 9; 12; 24; 20; 12; 14; 10; 11; 11 
33;168a. Rio Claro; 2; 4; 1; 2; 3; 3; 2; - ; 2; 1; 4; 2 
