AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
9;028a. Campinho; 25; 19; 26; 32; 34; 23; 23; 11; 20; 34; 28; 25 
9;029a. Madureira; 56; 47; 45; 44; 46; 41; 30; 25; 28; 36; 30; 56 
9;030a. marechal Hermes; 30; 38; 37; 34; 21; 21; 20; 16; 37; 20; 15; 5 
41;031a. Ricardo Albuquerque; 30; 28; 15; 15; 17; 14; 18; 15; 22; 16; 18; 20 
18;032a. Taquara; 27; 24; 37; 21; 28; 18; 28; 20; 15; 14; 26; 22 
14;033a. Realengo; 33; 38; 38; 20; 13; 26; 26; 32; 29; 28; 38; 40 
14;034a. Bangu; 88; 77; 121; 81; 52; 42; 53; 69; 56; 57; 82; 79 
40;035a. Campo Grande; 62; 33; 41; 43; 44; 58; 41; 39; 46; 42; 67; 50 
27;036a. Santa Cruz; 35; 26; 32; 28; 33; 25; 25; 28; 26; 19; 57; 23 
17;037a. Ilha do Governador; 17; 8; 18; 10; 7; 9; 6; 12; 10; 7; 13; 11 
16;038a. Braz de Pina; 69; 65; 46; 54; 49; 37; 62; 51; 39; 43; 30; 47 
41;039a. Pavuna; 214; 152; 199; 153; 160; 107; 152; 122; 142; 121; 116; 115 
9;040a. Honório Gurgel; 58; 50; 44; 44; 62; 58; 54; 56; 54; 53; 45; 40 
18;041a. Tanque; 6; 6; 6; 6; 5; 4; 9; 2; 7; 4; 3; 4 
31;042a. Recreio; 11; 13; 6; 18; 9; 4; 13; 9; 13; 12; 3; 5 
27;043a. Pedra de Guaratiba; 2; 5; 7; 3; 3; 2; 5; 7; 11; 5; 4; 4 
3;044a. Inhaúma; 26; 27; 41; 39; 45; 45; 53; 54; 52; 39; 61; 48 
16;045a. Alemão; - ; - ; 1; - ; - ; - ; - ; - ; - ; - ; - ; -   
24;048a. Seropédica; 13; 11; 11; 5; 18; 13; 15; 7; 21; 12; 8; 9 
24;050a. Itaguaí; 26; 24; 29; 27; 22; 36; 23; 23; 27; 21; 32; 32 
24;051a. Paracambí; 2; 1; 1; 4; 3; 1; 2; 2; 2; - ; - ; 3 
20;052a. nova Iguaçu; 28; 21; 47; 37; 40; 36; 25; 38; 43; 32; 46; 41 
20;053a. Mesquita; 27; 23; 25; 25; 27; 23; 28; 24; 21; 22; 31; 35 
39;054a. Belford Roxo; 80; 74; 82; 80; 84; 72; 59; 64; 58; 71; 72; 74 
24;055a. Queimados; 11; 7; 10; 8; 9; 6; 3; 7; 7; 7; 12; 10 
20;056a. Comendador Soares; 29; 32; 29; 51; 33; 30; 24; 35; 35; 27; 28; 34 
20;057a. Nilópolis; 24; 25; 22; 23; 30; 22; 18; 16; 20; 22; 20; 16 
20;058a. Posse; 26; 32; 36; 23; 30; 18; 28; 26; 25; 22; 14; 15 
15;059a. Duque de Caxias; 112; 94; 123; 76; 79; 92; 79; 84; 86; 87; 93; 83 
15;060a. Campos Elíseos; 29; 21; 21; 20; 24; 40; 36; 32; 30; 18; 29; 25 
15;061a. Xerém; 26; 22; 24; 15; 20; 17; 16; 10; 16; 15; 10; 6 
15;062a. Imbariê; 33; 28; 35; 34; 19; 30; 25; 22; 42; 25; 35; 26 
24;063a. Japerí; 2; 5; 10; 4; 7; 11; 17; 11; 12; 8; 10; 10 
21;064a. Vilar dos Teles; 80; 75; 73; 84; 87; 77; 76; 94; 56; 86; 86; 108 
34;065a. Magé; 15; 10; 8; 10; 9; 9; 10; 8; 5; 8; 10; 9 
34;066a. Piabetá; 9; 5; 13; 13; 6; 7; 9; 14; 5; 6; 7; 5 
34;067a. Guapimirim; 4; 2; 2; 4; 1; 2; 1; 7; 8; 5; 7; 6 
35;070a. Tanguá; 5; 1; 2; 2; 2; 2; 3; 1; 1; 3; 5; 4 
35;071a. Itaboraí; 27; 15; 30; 21; 15; 13; 18; 26; 13; 18; 19; 19 
7;072a. São Gonçalo; 72; 52; 70; 56; 71; 37; 58; 72; 53; 75; 64; 60 
7;073a. Neves; 37; 27; 37; 35; 32; 25; 32; 35; 32; 31; 23; 23 
7;074a. Alcantara; 84; 54; 68; 35; 54; 46; 58; 45; 45; 45; 55; 41 
7;075a. Rio do Ouro; 61; 29; 45; 38; 41; 46; 67; 50; 64; 51; 45; 47 
12;076a. Niterói - Centro; 19; 14; 22; 22; 22; 16; 26; 22; 28; 17; 9; 9 
12;077a. Icaraí; 14; 18; 16; 14; 14; 7; 9; 7; 7; 8; 12; 9 
12;078a. Fonseca; 49; 27; 32; 31; 49; 31; 22; 21; 29; 24; 21; 36 
12;079a. Jurujuba; 34; 21; 26; 21; 17; 15; 13; 7; 16; 23; 10; 9 
12;081a. Itaipú; 12; 10; 11; 7; 11; 3; 8; 4; 8; 7; 4; 6 
12;082a. maricá; 19; 15; 20; 5; 11; 14; 6; 14; 15; 5; 7; 11 
10;087a. Paty do Alferes; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
10;088a. Barra do Piraí; - ; 3; 4; 1; 1; - ; 1; 1; - ; 2; 1; 2 
37;089a. Resende; 2; 2; 3; 1; 8; 1; 3; 2; 6; 3; 5; 4 
28;090a. Barra Mansa; 8; 9; 16; 8; 10; 4; 9; 6; 4; 9; 4; 8 
10;091a. Valença; 1; 2; - ; 2; - ; 2; - ; 1; - ; 3; 5; -   
10;092a. Rio das Flores; - ; - ; - ; - ; - ; 1; - ; - ; - ; - ; - ; -   
28;093a. Volta Redonda; 9; 7; 3; 9; 5; 11; 6; 7; 3; 6; 8; 7 
10;094a. Piraí; - ; 1; 1; 1; - ; 3; 4; - ; 2; 1; 4; 1 
10;095a. Vassouras; - ; 1; - ; 2; 1; - ; 1; - ; - ; 1; 1; 1 
10;096a. Miguel Pereira; - ; 3; 4; - ; 2; 1; - ; 2; 1; - ; 2; 1 
10;097a. Mendes; 1; - ; - ; - ; 1; - ; - ; 1; 1; - ; - ; -   
10;098a. Paulo de Frontin; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; 1; -   
37;099a. Itatiaia; 1; - ; - ; 2; 1; - ; 2; - ; 2; 2; 2; -   
37;100a. Porto Real; 1; - ; 2; - ; - ; 3; 1; 1; - ; 3; - ; -   
28;101a. Pinheiral; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; 1 
30;104a. São J. Rio Preto; - ; - ; - ; - ; - ; - ; 1; - ; - ; - ; 1; 1 
26;105a. Petrópolis; 9; 10; 10; 9; 17; 22; 24; 20; 10; 13; 8; 8 
26;106a. Itaipava; 3; - ; 5; - ; 6; 2; 4; 3; 2; 1; 4; 7 
38;107a. Paraíba do Sul; - ; - ; - ; - ; - ; - ; 2; 1; - ; - ; 1; 1 
38;108a. Três Rios; 1; 5; 2; 3; 6; 7; 2; 3; 2; 3; 1; 2 
38;109a. Sapucaia; 1; 1; - ; 1; - ; 1; - ; 3; 1; 3; - ; 1 
30;110a. Teresópolis; 2; 2; 10; 4; 7; 2; 8; 5; 7; 4; 15; 13 
30;111a. Sumidouro; - ; - ; - ; - ; 1; - ; - ; - ; - ; - ; - ; -   
30;112a. Carmo; 1; 2; - ; - ; - ; - ; 1; - ; 1; - ; - ; 1 
25;118a. Araruama; 6; 10; 5; 5; 10; 9; 13; 10; 4; 10; 6; 6 
35;119a. Rio Bonito; - ; 3; 4; 3; 4; 6; 1; 6; 4; 2; 4; 3 
35;120a. Silva Jardim; - ; 2; 1; 1; - ; 1; - ; 1; 1; 1; 2; -   
32;121a. Casimiro de abreu; - ; 3; 3; 3; 5; - ; - ; 2; 3; 1; 1; -   
32;122a. Conceição de Macabú; 1; 1; 1; - ; 1; 1; - ; - ; 4; 1; 2; 1 
32;123a. Macaé; 30; 7; 21; 27; 17; 6; 16; 10; 16; 21; 14; 11 
25;124a. Saquarema; 12; 6; 6; 5; 6; 4; 7; 2; 5; 3; 6; 5 
25;125a. São Pedro da Aldeia; 10; 6; 11; 5; 6; 5; 2; 3; 2; 4; 5; 8 
25;126a. Cabo Frio; 25; 24; 23; 13; 13; 8; 10; 7; 4; 9; 11; 20 
25;127a. Búzios; 5; 4; - ; 1; 1; 5; 2; 3; 5; 2; 4; 4 
32;128a. Rio das Ostras; 13; 8; 12; 8; 4; 10; 8; 7; 8; 6; 5; 5 
25;129a. Iguaba; 1; 1; 3; 3; 2; 3; - ; - ; 3; 2; 1; -   
32;130a. Quissamã; 2; 2; - ; - ; 4; 4; 3; 2; - ; 1; 5; 1 
25;132a. Arraial do Cabo; 2; 1; 1; 1; - ; 1; - ; 1; 2; - ; 1; 1 
8;134a. Campos; 17; 14; 11; 19; 9; 8; 13; 17; 18; 17; 9; 6 
36;135a. Itaocara; 2; - ; - ; 2; - ; - ; 1; 1; - ; - ; - ; 2 
36;136a. Santo Antônio de Pádua; 3; 3; 3; 1; 1; 1; 4; 1; 2; 3; 2; -   
36;137a. Miracema; - ; - ; 1; - ; - ; - ; - ; - ; - ; - ; - ; -   
29;138a. Lajes de Muriaré; - ; - ; - ; - ; - ; 1; - ; - ; 1; - ; - ; -   
29;139a. Porciúncula; 2; - ; - ; - ; 1; - ; 1; 1; - ; - ; 1; -   
29;140a. Natividade; - ; 1; - ; - ; 1; 1; - ; 2; - ; 1; 1; -   
8;141a. São Fidelis; - ; - ; 1; 1; 4; - ; 1; 1; 1; 3; 1; -   
36;142a. Cambucí; 1; - ; - ; 1; - ; - ; - ; - ; - ; - ; - ; 1 
29;143a. Itaperuna; 1; 2; 6; 3; - ; 1; 1; 3; - ; 2; 5; 6 
29;144a. Bom Jesus do Itabapoana; 1; - ; - ; 1; 2; 2; - ; - ; - ; - ; - ; 1 
8;145a. São João da Barra; 3; 3; 4; 2; 3; 1; 1; 1; 3; 1; 3; 3 
8;146a. Guarus; 13; 15; 12; 17; 3; 4; 7; 8; 7; 9; 12; 14 
8;147a. São Francisco de Itabapoana; 4; 3; 2; 3; 2; 5; 4; 2; 2; - ; 2; 1 
29;148a. Italva; - ; 1; - ; 2; - ; - ; 1; 2; - ; 1; - ; 2 
11;151a. nova Friburgo; 4; 7; 8; 9; 10; 7; 9; 11; 7; 10; 14; 19 
11;152a. Duas Barras; - ; - ; 1; - ; 2; - ; 1; - ; 2; - ; - ; 1 
11;153a. Cantagalo; 1; - ; 2; 1; 4; - ; 2; - ; - ; 1; - ; 1 
11;154a. Cordeiro; - ; 1; - ; - ; - ; 1; - ; - ; - ; - ; 3; 1 
36;155a. São Sebastião do Alto; - ; - ; 1; - ; - ; - ; - ; - ; - ; - ; - ; -   
11;156a. Santa maria Madalena; - ; - ; - ; - ; - ; - ; - ; - ; - ; 1; 1; 2 
11;157a. Trajano de Morais; - ; - ; - ; 3; - ; - ; - ; - ; 1; 1; 1; 1 
11;158a. Bom Jardim; - ; - ; 1; - ; 3; 2; - ; 1; - ; - ; 1; 1 
35;159a. Cachoeira de Macacú; - ; 1; - ; 3; 1; 1; - ; 3; 1; 1; - ; 1 
33;165a. Mangaratiba; 4; 2; 3; 5; 1; 3; 2; 1; 2; 3; 2; 3 
33;166a. Angra dos Reis; 3; 9; 9; 6; 9; 2; 7; 10; 4; 8; 11; 5 
33;167a. Paraty; - ; 2; 3; 5; 1; - ; 2; 1; - ; - ; 2; 1 
33;168a. Rio Claro; - ; 1; - ; 2; - ; - ; 1; 1; 2; 1; 1; 2 
