AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
12;078a. Fonseca; 6; 3; 2; 3; 6; 1; 1; 10; 5; 4; 3; 3 
12;079a. Jurujuba; 1; - ; 2; 3; 3; 1; 2; 3; 2; - ; 2; 2 
12;081a. Itaipú; 2; 4; 3; 1; 2; 3; 3; 2; 1; 1; 4; 5 
12;082a. maricá; 2; 2; 9; 4; 8; 3; 6; 6; 7; 7; 4; 7 
10;087a. Paty do Alferes; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
10;088a. Barra do Piraí; 5; 1; 3; 1; 7; 1; 3; 2; 7; 7; 5; 1 
37;089a. Resende; 5; 5; - ; 6; 6; 4; 3; 2; 6; 5; 2; 6 
28;090a. Barra Mansa; 4; 6; 2; - ; 4; 3; 3; - ; 7; 2; 5; 3 
10;091a. Valença; - ; 1; - ; 1; 1; 4; - ; 3; 3; 2; 3; 2 
10;092a. Rio das Flores; - ; - ; - ; 1; - ; - ; - ; - ; 1; 1; - ; 1 
28;093a. Volta Redonda; 6; 10; 9; 8; 2; 11; 4; 4; 3; 8; 5; 4 
10;094a. Piraí; 1; 1; 2; - ; 2; - ; - ; - ; 2; 1; - ; 3 
10;095a. Vassouras; 2; 2; 1; 1; 2; - ; - ; 3; 2; - ; - ; 3 
10;096a. Miguel Pereira; 1; 4; 2; 2; 1; 4; 5; 2; 11; 1; 6; 2 
10;097a. Mendes; - ; 1; 2; - ; - ; - ; - ; 4; - ; - ; - ; -   
10;098a. Paulo de Frontin; - ; - ; - ; - ; - ; - ; 1; 2; - ; - ; - ; 1 
37;099a. Itatiaia; 3; 1; 4; - ; 2; 1; 1; - ; - ; 1; - ; -   
37;100a. Porto Real; 1; 2; - ; 2; - ; - ; - ; - ; 1; - ; - ; -   
28;101a. Pinheiral; 2; 1; - ; 1; 2; - ; 2; - ; - ; - ; - ; 3 
30;104a. São J. Rio Preto; - ; - ; 1; - ; 1; - ; - ; - ; 1; - ; - ; -   
26;105a. Petrópolis; 3; 4; 3; 1; 4; 3; 4; 4; 3; 16; 5; 2 
26;106a. Itaipava; 3; 1; 3; 1; 1; 2; 3; - ; 4; 2; 4; 2 
38;107a. Paraíba do Sul; 2; 1; 1; 1; - ; - ; - ; 1; 1; - ; 1; 1 
38;108a. Três Rios; 5; 3; 2; 2; 3; 1; - ; 2; 2; 5; 4; 5 
38;109a. Sapucaia; - ; 2; - ; - ; 1; 1; 2; - ; 1; 1; 1; 3 
30;110a. Teresópolis; 2; 2; 3; 4; 5; 5; 7; 9; 3; 4; 3; 8 
30;111a. Sumidouro; - ; 1; 1; 2; - ; 1; - ; - ; - ; 2; 1; -   
30;112a. Carmo; 1; 1; - ; 1; - ; 1; 3; - ; - ; - ; 1; -   
25;118a. Araruama; 7; 7; 5; 3; - ; 3; 4; 4; 1; 4; 2; 4 
35;119a. Rio Bonito; - ; 2; 2; 2; 2; - ; 1; 2; 2; 4; - ; -   
35;120a. Silva Jardim; 1; - ; 2; - ; - ; - ; 1; - ; 1; - ; - ; -   
32;121a. Casimiro de abreu; - ; 1; 3; 2; 1; 3; - ; 2; 1; - ; - ; -   
32;122a. Conceição de Macabú; 1; - ; - ; 1; 3; - ; 2; 2; - ; - ; - ; 1 
32;123a. Macaé; 26; 14; 4; 7; 3; 7; 5; 12; 3; 6; 12; 9 
25;124a. Saquarema; 6; 5; 4; 1; 2; 1; 6; 7; 4; 2; 1; 4 
25;125a. São Pedro da Aldeia; 4; 5; - ; 3; 4; 4; 1; 1; 1; 5; 4; 1 
25;126a. Cabo Frio; 9; 8; 8; 26; 26; 12; 6; 8; 7; 7; 10; 4 
25;127a. Búzios; 6; 1; - ; 2; 2; 1; - ; 1; 3; - ; 3; -   
32;128a. Rio das Ostras; - ; 6; 14; 6; 8; 7; 6; 10; 9; 9; 10; 4 
25;129a. Iguaba; 1; - ; 1; 1; - ; 1; - ; - ; 2; - ; 2; -   
32;130a. Quissamã; 2; - ; 2; - ; 1; 1; 2; 2; - ; 1; 2; 1 
25;132a. Arraial do Cabo; 2; 2; - ; - ; - ; 1; 2; 1; 1; 1; - ; -   
8;134a. Campos; 11; 7; 6; 6; 9; 15; 16; 10; 9; 10; 9; 8 
36;135a. Itaocara; 1; - ; - ; - ; 1; - ; 1; - ; - ; 1; 1; 1 
36;136a. Santo Antônio de Pádua; 1; 1; 2; 1; - ; 1; 2; - ; - ; 1; - ; 2 
36;137a. Miracema; - ; - ; - ; - ; - ; - ; - ; 2; 1; - ; 1; -   
29;138a. Lajes de Muriaré; - ; - ; - ; - ; - ; - ; - ; - ; 1; - ; 1; 1 
29;139a. Porciúncula; - ; - ; - ; - ; - ; - ; - ; - ; 2; 1; - ; 2 
29;140a. Natividade; 2; 1; 1; 1; 1; 1; - ; 1; - ; 1; 2; -   
8;141a. São Fidelis; 1; - ; 1; 3; - ; 1; 1; 2; 3; - ; - ; -   
36;142a. Cambucí; - ; - ; - ; - ; - ; 1; - ; - ; 1; - ; 1; -   
29;143a. Itaperuna; 2; 5; 2; 3; 3; 3; 1; 4; 1; 2; 4; -   
29;144a. Bom Jesus do Itabapoana; 2; 3; 4; 1; 1; - ; 1; 5; 1; 4; 1; 2 
8;145a. São João da Barra; 5; 7; 2; 3; 2; 5; 2; - ; 1; 1; 1; 1 
8;146a. Guarus; 9; 6; 6; 6; 4; 3; 1; 1; 5; 7; 5; 4 
8;147a. São Francisco de Itabapoana; 2; 1; 2; - ; 2; 1; 2; 2; - ; 1; - ; 2 
29;148a. Italva; - ; 1; - ; - ; - ; - ; 2; 2; 1; - ; 1; -   
11;151a. nova Friburgo; 8; 3; 4; 7; 6; 5; 3; 2; 6; 3; 6; 2 
11;152a. Duas Barras; 1; 1; 2; 1; - ; - ; - ; - ; 1; - ; 1; -   
11;153a. Cantagalo; 2; - ; 1; 2; - ; 1; - ; - ; - ; - ; - ; 1 
11;154a. Cordeiro; 1; - ; - ; - ; 1; - ; - ; 2; - ; 2; 1; -   
36;155a. São Sebastião do Alto; 1; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
11;156a. Santa maria Madalena; - ; - ; - ; - ; - ; - ; - ; - ; - ; 1; - ; -   
11;157a. Trajano de Morais; - ; - ; 1; - ; - ; - ; - ; - ; - ; 1; - ; -   
11;158a. Bom Jardim; 1; 2; - ; - ; - ; 1; - ; - ; - ; 1; 1; 4 
35;159a. Cachoeira de Macacú; 2; 2; 1; 1; 1; 1; 3; 2; 2; 2; 4; 3 
33;165a. Mangaratiba; 1; 4; 2; 2; - ; - ; - ; 2; - ; 2; 2; 2 
33;166a. Angra dos Reis; 7; 8; 4; 3; 8; 8; 11; 8; 13; 9; 6; 7 
33;167a. Paraty; 5; - ; 5; 2; - ; - ; 2; - ; 1; 5; - ; 2 
33;168a. Rio Claro; - ; - ; - ; - ; 1; 1; 1; - ; - ; 1; - ; -   
