AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
9;029a. Madureira; 15; 11; 14; 4; 6; 8; 12; 8; 9; 19; 11; 4 
9;030a. marechal Hermes; 8; - ; 2; 4; 3; 2; 3; 5; 10; 7; 9; 6 
41;031a. Ricardo Albuquerque; 10; 8; 7; 10; 7; 3; 4; 1; 8; 7; 7; 5 
18;032a. Taquara; 33; 22; 27; 32; 21; 27; 27; 29; 31; 39; 31; 20 
14;033a. Realengo; 17; 4; 16; 19; 12; 8; 17; 18; 6; 9; 9; 8 
14;034a. Bangu; 70; 55; 106; 75; 63; 73; 84; 78; 79; 68; 74; 66 
40;035a. Campo Grande; 6; 13; 8; 15; 16; 22; 14; 17; 14; 9; 10; 6 
27;036a. Santa Cruz; 14; 15; 12; 11; 10; 11; 14; 12; 10; 11; 7; 8 
17;037a. Ilha do Governador; 6; 7; 10; 5; 7; 7; 12; 8; 10; 12; 3; 3 
16;038a. Braz de Pina; 26; 14; 18; 18; 13; 18; 13; 15; 12; 19; 10; 9 
41;039a. Pavuna; 26; 27; 20; 30; 33; 18; 31; 32; 29; 26; 22; 11 
9;040a. Honório Gurgel; 10; 7; 2; 8; 4; 7; 9; 6; 2; 4; 7; 3 
18;041a. Tanque; 4; 7; 7; 4; 5; 8; 6; 3; 4; 3; 3; 4 
31;042a. Recreio; 7; 4; 13; 8; 5; 5; 4; 10; 8; 8; 2; 6 
27;043a. Pedra de Guaratiba; 1; 6; 2; 3; 4; 4; 3; - ; - ; 1; - ; -   
3;044a. Inhaúma; 20; 8; 11; 13; 12; 12; 17; 15; 7; 4; 9; 9 
16;045a. Alemão; 12; 6; 8; 17; 15; 10; 41; 11; 18; 13; 11; 7 
24;048a. Seropédica; 8; 5; 15; 10; 9; 6; 10; 13; 9; 6; 12; 8 
24;050a. Itaguaí; 14; 8; 7; 6; 9; 13; 12; 19; 10; 15; 11; 14 
24;051a. Paracambí; 17; 11; 22; 17; 11; 16; 5; 15; 6; 13; 15; 13 
20;052a. nova Iguaçu; 8; - ; 8; 4; 4; 4; 7; 8; 5; 9; 12; 10 
20;053a. Mesquita; 12; 12; 19; 12; 14; 20; 17; 26; 18; 12; 9; 15 
39;054a. Belford Roxo; 39; 33; 23; 32; 39; 33; 27; 34; 45; 40; 30; 20 
24;055a. Queimados; 9; 11; 13; 10; 11; 8; 9; 16; 9; 9; 13; 10 
20;056a. Comendador Soares; 40; 25; 21; 20; 27; 39; 40; 45; 35; 45; 35; 20 
20;057a. Nilópolis; 4; 5; 4; 3; 6; 5; 6; 12; 10; 8; 6; 6 
20;058a. Posse; 16; 9; 11; 7; 11; 9; 10; 7; 4; 5; 7; 12 
15;059a. Duque de Caxias; 26; 15; 18; 22; 17; 12; 19; 16; 24; 28; 15; 9 
15;060a. Campos Elíseos; 7; 9; 22; 12; 13; 6; 11; 17; 14; 12; 12; 6 
15;061a. Xerém; 6; 6; 3; 7; 9; 12; 7; 9; 10; 7; 4; -   
15;062a. Imbariê; 19; 15; 19; 25; 18; 23; 18; 24; 18; 18; 17; 6 
24;063a. Japerí; 10; 8; 10; 9; 9; 22; 15; 15; 25; 12; 28; 25 
21;064a. Vilar dos Teles; 46; 40; 27; 36; 37; 28; 39; 27; 34; 32; 32; 21 
34;065a. Magé; 14; 6; 6; 13; 10; 10; 13; 15; 5; 10; 10; 8 
34;066a. Piabetá; 7; 2; 6; 7; 7; 2; 5; 5; 6; 6; 8; 5 
34;067a. Guapimirim; 5; 5; 2; - ; 4; 2; 1; 4; 4; 5; 5; 5 
35;070a. Tanguá; 3; 5; 1; 2; 6; 3; 7; 6; 7; 3; 4; 7 
35;071a. Itaboraí; 33; 28; 27; 24; 34; 26; 40; 48; 35; 32; 19; 17 
7;072a. São Gonçalo; 30; 24; 19; 17; 20; 14; 18; 17; 25; 19; 18; 7 
7;073a. Neves; 45; 34; 38; 30; 48; 34; 37; 43; 37; 44; 36; 13 
7;074a. Alcantara; 36; 27; 50; 40; 33; 32; 39; 42; 35; 50; 53; 17 
7;075a. Rio do Ouro; 11; 24; 22; 8; 11; 8; 15; 15; 20; 23; 17; 9 
12;076a. Niterói - Centro; 12; 14; 15; 6; 19; 9; 22; 23; 8; 13; 12; 9 
12;077a. Icaraí; 8; 13; 8; 3; 7; 7; 13; 11; 13; 13; 10; 9 
12;078a. Fonseca; 17; 28; 30; 26; 21; 19; 25; 29; 24; 23; 19; 20 
12;079a. Jurujuba; 7; 7; 3; 5; 4; 7; 7; 15; 9; 11; 10; 3 
12;081a. Itaipú; 8; 16; 12; 14; 11; 13; 16; 8; 17; 13; 7; 7 
12;082a. maricá; 12; 5; 16; 6; 17; 7; 15; 10; 15; 19; 13; 12 
10;087a. Paty do Alferes; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
10;088a. Barra do Piraí; 21; 21; 26; 29; 18; 19; 17; 30; 16; 17; 22; 27 
37;089a. Resende; 18; 16; 35; 31; 17; 18; 21; 13; 20; 21; 19; 21 
28;090a. Barra Mansa; 23; 31; 35; 26; 36; 32; 30; 27; 15; 38; 24; 28 
10;091a. Valença; 9; 17; 18; 18; 23; 15; 6; 16; 15; 10; 14; 13 
10;092a. Rio das Flores; - ; 1; 2; - ; 2; 1; 1; 2; 2; 1; - ; 1 
28;093a. Volta Redonda; 50; 55; 73; 53; 56; 47; 57; 57; 37; 53; 54; 50 
10;094a. Piraí; 4; 6; 5; 16; 20; 19; 12; 12; 12; 10; 8; 10 
10;095a. Vassouras; 10; 4; 6; 4; 9; 7; 7; 2; 5; 14; 8; 7 
10;096a. Miguel Pereira; 3; 4; 7; 4; 10; 3; 10; 19; 4; 7; 8; 1 
10;097a. Mendes; 3; 5; 3; 1; 6; 1; 8; 4; 4; 4; 1; 3 
10;098a. Paulo de Frontin; 3; 4; 2; 5; 4; 1; 4; 5; 2; 7; 7; 5 
37;099a. Itatiaia; 137; 122; 123; 7; 15; 22; 121; 122; 120; 93; 103; 55 
37;100a. Porto Real; 5; 4; 15; 8; 7; 7; 6; 4; 8; 8; 4; 3 
28;101a. Pinheiral; 8; 6; 8; 4; 7; 4; 8; 4; 4; 2; 1; 6 
30;104a. São J. Rio Preto; 1; 2; 2; 1; 1; - ; 2; 1; 1; 1; 2; 4 
26;105a. Petrópolis; 28; 37; 49; 56; 50; 33; 33; 61; 35; 45; 48; 52 
26;106a. Itaipava; 7; 9; 5; 4; 6; 12; 13; 9; 15; 12; 7; 10 
38;107a. Paraíba do Sul; 13; 12; 11; 16; 20; 17; 13; 19; 14; 19; 18; 12 
38;108a. Três Rios; 47; 42; 70; 38; 35; 38; 86; 49; 33; 47; 55; 42 
38;109a. Sapucaia; 3; 5; 4; 5; 1; 2; 4; 1; 2; 2; 11; 3 
30;110a. Teresópolis; 29; 33; 45; 54; 43; 43; 31; 44; 33; 42; 55; 42 
30;111a. Sumidouro; - ; 1; 1; 1; - ; 1; - ; - ; 2; 2; 2; -   
30;112a. Carmo; 3; 3; 4; 3; 1; 4; 7; 5; 1; 6; 1; 1 
25;118a. Araruama; 15; 20; 26; 17; 21; 23; 26; 21; 16; 20; 23; 12 
35;119a. Rio Bonito; 12; 9; 8; 8; 13; 9; 6; 7; 13; 3; 17; 9 
35;120a. Silva Jardim; 2; 6; 5; 8; 7; 5; 2; 2; 5; - ; - ; 1 
32;121a. Casimiro de abreu; 12; 10; 8; 12; 7; 9; 2; 2; 9; 4; 6; 5 
32;122a. Conceição de Macabú; 1; 7; 5; 6; 5; 8; 5; 5; 6; 3; 7; 4 
32;123a. Macaé; 36; 30; 38; 27; 18; 24; 15; 33; 40; 26; 15; 23 
25;124a. Saquarema; 12; 10; 14; 19; 8; 2; 6; 7; 7; 3; 9; 4 
25;125a. São Pedro da Aldeia; 16; 12; 11; 19; 10; 17; 8; 28; 19; 31; 21; 20 
25;126a. Cabo Frio; 67; 65; 77; 77; 96; 77; 77; 77; 84; 91; 85; 66 
25;127a. Búzios; 9; 10; 14; 21; 13; 15; 11; 12; 10; 12; 8; 12 
32;128a. Rio das Ostras; 11; 13; 14; 12; 9; 15; 18; 19; 23; 32; 33; 27 
25;129a. Iguaba; 4; 2; 3; 2; 1; 2; 4; 4; 2; 4; 4; 7 
32;130a. Quissamã; 2; - ; 1; 2; - ; 3; 1; - ; - ; 4; 4; 4 
25;132a. Arraial do Cabo; 14; 8; 8; 8; 7; 5; 11; 7; 7; 8; 5; 12 
8;134a. Campos; 37; 44; 58; 45; 40; 51; 44; 62; 53; 58; 50; 52 
36;135a. Itaocara; 11; 12; 1; 7; 16; 6; 10; 10; 19; 7; 8; 7 
36;136a. Santo Antônio de Pádua; 15; 20; 25; 19; 24; 28; 22; 16; 19; 10; 13; 14 
36;137a. Miracema; 31; 27; 21; 24; 29; 15; 23; 14; 20; 23; 14; 11 
29;138a. Lajes de Muriaré; 4; 4; - ; 5; 2; 2; 7; - ; - ; 1; 1; 5 
29;139a. Porciúncula; 5; 14; 6; 19; 5; 7; 1; 8; 5; 10; - ; 1 
29;140a. Natividade; 2; 4; 1; 1; 7; 4; 6; 5; 2; 1; 1; 3 
8;141a. São Fidelis; 6; 6; 11; 5; 12; 8; 5; 8; 5; 15; 4; 5 
36;142a. Cambucí; - ; 4; - ; 4; 1; 3; 1; 5; 4; 1; 3; -   
29;143a. Itaperuna; 89; 109; 66; 52; 48; 53; 66; 52; 53; 56; 36; 41 
29;144a. Bom Jesus do Itabapoana; 3; 12; 7; 7; 4; 6; 4; 8; 4; 9; 14; 4 
8;145a. São João da Barra; 12; 12; 7; 11; 8; 4; 11; 5; 6; 7; 2; 6 
8;146a. Guarus; 44; 39; 34; 40; 45; 45; 57; 44; 47; 64; 46; 51 
8;147a. São Francisco de Itabapoana; 4; 9; 5; 3; 6; 7; 3; 6; 6; 9; 10; 3 
29;148a. Italva; 13; 15; 15; 12; 14; 14; 11; 12; 11; 11; 14; 14 
11;151a. nova Friburgo; 47; 35; 44; 59; 59; 56; 49; 32; 49; 36; 37; 35 
11;152a. Duas Barras; - ; 1; 1; 2; - ; - ; 1; 1; 1; 1; 4; -   
11;153a. Cantagalo; 5; 2; 8; 4; 6; 6; 11; 6; 7; 8; 4; 13 
11;154a. Cordeiro; 16; 7; 6; 5; 6; 5; 1; 8; 4; 2; 7; 5 
36;155a. São Sebastião do Alto; 4; - ; 1; 2; 1; - ; 2; 2; - ; 1; - ; -   
11;156a. Santa maria Madalena; 2; - ; 2; - ; - ; - ; - ; - ; - ; 3; - ; 1 
11;157a. Trajano de Morais; - ; 2; 1; - ; 2; - ; - ; - ; - ; - ; - ; -   
11;158a. Bom Jardim; 5; 4; 6; 4; 2; 2; - ; 1; 1; 4; 1; 8 
35;159a. Cachoeira de Macacú; 5; 2; 8; 7; 12; 2; 3; 13; 11; 8; 9; 5 
33;165a. Mangaratiba; 9; 12; 13; 11; 5; 3; 6; 2; 3; 5; 13; 6 
33;166a. Angra dos Reis; 51; 58; 38; 38; 31; 13; 52; 29; 33; 46; 29; 35 
33;167a. Paraty; 10; 13; 12; 10; 11; 7; 15; 8; 5; 8; 8; 14 
33;168a. Rio Claro; 2; 1; - ; 2; 1; 2; 5; 2; 4; 3; 5; 5 
