AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
7;074a. Alcantara; 40; 60; 75; 99; 95; 80; 66; 82; 80; 59; 98; 113 
7;075a. Rio do Ouro; 36; 23; 33; 28; 45; 28; 35; 45; 36; 54; 60; 71 
12;076a. Niterói - Centro; 20; 20; 23; 14; 21; 15; 20; 16; 12; 11; 24; 14 
12;077a. Icaraí; 21; 22; 32; 36; 10; 10; 28; 30; 26; 22; 13; 17 
12;078a. Fonseca; 28; 34; 49; 39; 38; 35; 52; 61; 47; 57; 39; 53 
12;079a. Jurujuba; 11; 12; 8; 17; 11; 14; 31; 27; 15; 14; 22; 16 
12;081a. Itaipú; 19; 20; 12; 14; 15; 12; 22; 21; 22; 21; 19; 17 
12;082a. maricá; 13; 7; 20; 16; 9; 15; 9; 22; 20; 13; 17; 21 
10;087a. Paty do Alferes; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
10;088a. Barra do Piraí; - ; 2; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
37;089a. Resende; 2; 1; 1; 4; 1; 1; 2; 1; 4; 5; 4; 1 
28;090a. Barra Mansa; - ; - ; 3; - ; 4; 1; 1; 2; 3; 2; 4; 4 
10;091a. Valença; - ; 1; 1; - ; - ; - ; - ; - ; - ; - ; - ; -   
10;092a. Rio das Flores; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
28;093a. Volta Redonda; 1; 1; - ; 2; 6; 7; - ; 6; 9; 8; 4; 5 
10;094a. Piraí; 1; - ; 1; - ; - ; - ; 1; - ; - ; - ; 1; 1 
10;095a. Vassouras; 1; - ; - ; - ; 1; - ; - ; - ; - ; - ; - ; -   
10;096a. Miguel Pereira; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
10;097a. Mendes; - ; - ; - ; - ; - ; - ; - ; 1; - ; - ; - ; -   
10;098a. Paulo de Frontin; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
37;099a. Itatiaia; 1; - ; - ; 1; - ; - ; 1; 1; - ; - ; - ; -   
37;100a. Porto Real; 1; - ; - ; - ; - ; - ; 1; - ; - ; 1; 3; 1 
28;101a. Pinheiral; - ; 1; - ; 1; - ; - ; 2; - ; - ; - ; - ; -   
30;104a. São J. Rio Preto; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
26;105a. Petrópolis; 1; 2; 4; 1; - ; 1; - ; - ; - ; 2; 1; -   
26;106a. Itaipava; - ; 1; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
38;107a. Paraíba do Sul; - ; - ; - ; 1; 1; - ; - ; - ; - ; - ; - ; -   
38;108a. Três Rios; - ; - ; - ; - ; - ; 2; - ; 5; - ; - ; - ; -   
38;109a. Sapucaia; - ; 1; 1; 1; 1; 1; 1; - ; - ; 1; 1; 2 
30;110a. Teresópolis; 1; 3; 2; - ; - ; - ; 1; - ; 1; 1; - ; -   
30;111a. Sumidouro; - ; - ; - ; - ; - ; - ; - ; 1; - ; - ; - ; -   
30;112a. Carmo; - ; 1; - ; - ; - ; - ; 1; - ; - ; - ; - ; -   
25;118a. Araruama; 2; 2; 3; 6; 10; 7; 6; 4; 6; 2; 6; 5 
35;119a. Rio Bonito; 1; - ; 6; 3; 2; 4; 6; - ; 5; 5; 1; 5 
35;120a. Silva Jardim; - ; 1; 1; 2; - ; 1; 2; - ; 1; 1; 2; -   
32;121a. Casimiro de abreu; 3; 3; 3; 3; 2; 4; 2; 3; 2; 2; 2; 2 
32;122a. Conceição de Macabú; 1; 2; 1; 1; - ; - ; 3; 1; 2; 2; 1; 1 
32;123a. Macaé; 20; 17; 23; 15; 19; 20; 32; 22; 28; 33; 31; 28 
25;124a. Saquarema; 6; 1; 4; 3; 3; 4; 1; 3; 2; 7; 2; 2 
25;125a. São Pedro da Aldeia; - ; 2; 1; 3; 1; 4; 3; 8; 5; 5; 1; 2 
25;126a. Cabo Frio; 8; 7; 9; 4; 4; 6; 7; 7; 8; 8; 12; 4 
25;127a. Búzios; 1; - ; 3; - ; 1; 1; 1; - ; - ; 4; 2; -   
32;128a. Rio das Ostras; 19; 19; 17; 9; 8; 9; 10; 17; 9; 15; 14; 10 
25;129a. Iguaba; - ; 2; 1; - ; 1; 1; 1; - ; - ; - ; 1; 3 
32;130a. Quissamã; 1; 7; 2; 2; 1; 5; 3; 5; 1; 2; 2; 2 
25;132a. Arraial do Cabo; 1; - ; - ; - ; 1; - ; 2; - ; - ; - ; - ; -   
8;134a. Campos; 5; 8; 5; 5; 4; 9; 8; 10; 9; 18; 13; 11 
36;135a. Itaocara; - ; - ; - ; - ; - ; - ; - ; - ; 1; - ; 1; -   
36;136a. Santo Antônio de Pádua; - ; - ; - ; - ; - ; - ; - ; - ; - ; 1; - ; -   
36;137a. Miracema; - ; - ; - ; - ; - ; - ; - ; - ; - ; 1; - ; -   
29;138a. Lajes de Muriaré; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
29;139a. Porciúncula; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
29;140a. Natividade; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
8;141a. São Fidelis; - ; - ; - ; 2; - ; - ; - ; - ; 1; 1; 1; -   
36;142a. Cambucí; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
29;143a. Itaperuna; - ; - ; - ; - ; 2; 1; - ; 1; 1; 1; - ; 1 
29;144a. Bom Jesus do Itabapoana; - ; - ; - ; - ; - ; 1; 2; - ; - ; - ; - ; -   
8;145a. São João da Barra; 1; 1; 1; - ; - ; 1; 1; 1; - ; 2; - ; 1 
8;146a. Guarus; 4; 4; 4; 4; 1; 5; 2; 5; 7; 10; 7; 4 
8;147a. São Francisco de Itabapoana; 5; - ; 2; 1; 1; - ; 2; 1; - ; - ; - ; -   
29;148a. Italva; - ; - ; 2; - ; - ; - ; - ; - ; - ; 1; - ; 1 
11;151a. nova Friburgo; 1; - ; 1; 1; 2; - ; 1; 1; 1; - ; 1; 4 
11;152a. Duas Barras; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
11;153a. Cantagalo; - ; - ; - ; - ; - ; - ; 1; - ; 1; 1; - ; 1 
11;154a. Cordeiro; - ; - ; - ; - ; - ; - ; 1; - ; 1; 1; - ; -   
36;155a. São Sebastião do Alto; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
11;156a. Santa maria Madalena; - ; - ; 1; - ; - ; 1; - ; - ; - ; 1; - ; -   
11;157a. Trajano de Morais; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
11;158a. Bom Jardim; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
35;159a. Cachoeira de Macacú; - ; 2; 2; 1; 2; 3; 2; 2; 1; 2; - ; 4 
33;165a. Mangaratiba; 2; 3; 1; 4; 4; - ; 1; 3; 3; 2; 4; 5 
33;166a. Angra dos Reis; - ; - ; 1; - ; 1; 2; 4; 5; 4; 6; 2; 3 
33;167a. Paraty; 1; 1; - ; - ; 2; - ; 1; - ; - ; - ; - ; -   
33;168a. Rio Claro; - ; - ; - ; - ; - ; - ; - ; - ; 1; - ; 1; -   
