AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
32;122a. Conceição de Macabú; - ; 1; - ; 1; 1; - ; 2; 1; 1; - ; - ; -   
32;123a. Macaé; 19; 14; 13; 16; 3; 14; 8; 6; 11; 12; 10; 11 
25;124a. Saquarema; 2; 1; 2; 3; 1; 3; - ; 1; 2; - ; 1; 2 
25;125a. São Pedro da Aldeia; 2; 1; 3; 1; 5; - ; 4; 1; - ; 1; 1; -   
25;126a. Cabo Frio; 8; 8; 7; 4; 9; 5; 6; 2; 4; 8; 5; 1 
25;127a. Búzios; - ; - ; - ; 1; 1; - ; - ; - ; 3; 3; - ; -   
32;128a. Rio das Ostras; 5; 1; 6; 7; 3; - ; 2; 2; 7; 10; 9; 8 
25;129a. Iguaba; 1; - ; - ; 2; 1; 1; - ; - ; 1; - ; - ; -   
32;130a. Quissamã; 3; - ; 1; 1; 3; 3; - ; - ; - ; - ; 1; 4 
25;132a. Arraial do Cabo; - ; - ; - ; - ; - ; 1; - ; - ; - ; - ; - ; -   
8;134a. Campos; 7; 6; 6; 5; 9; 2; 4; 5; 5; 3; 5; 7 
36;135a. Itaocara; - ; - ; - ; 1; - ; - ; 1; - ; - ; 1; - ; -   
36;136a. Santo Antônio de Pádua; 1; - ; - ; 1; 1; - ; - ; - ; - ; - ; 1; 1 
36;137a. Miracema; - ; - ; 1; - ; 1; - ; - ; - ; 1; - ; - ; 1 
29;138a. Lajes de Muriaré; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
29;139a. Porciúncula; - ; - ; - ; 1; - ; - ; - ; - ; - ; - ; - ; -   
29;140a. Natividade; - ; - ; - ; - ; - ; 1; - ; - ; 1; - ; - ; -   
8;141a. São Fidelis; 1; - ; - ; - ; - ; - ; - ; - ; - ; - ; 1; 1 
36;142a. Cambucí; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
29;143a. Itaperuna; 7; 3; - ; - ; - ; 2; - ; - ; - ; - ; 1; 3 
29;144a. Bom Jesus do Itabapoana; 1; - ; - ; - ; - ; - ; - ; 1; - ; 1; - ; 1 
8;145a. São João da Barra; 2; 1; 3; 1; 1; 2; - ; - ; 3; 3; 3; 1 
8;146a. Guarus; 5; 5; 4; 4; 6; 4; 2; 3; 1; 5; 4; 6 
8;147a. São Francisco de Itabapoana; 1; - ; 2; - ; 2; - ; 3; - ; 3; - ; - ; 1 
29;148a. Italva; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
11;151a. nova Friburgo; 6; 1; 4; - ; - ; - ; 1; 1; 2; 4; 3; -   
11;152a. Duas Barras; 1; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
11;153a. Cantagalo; - ; - ; 2; 1; 1; - ; - ; 4; - ; 1; - ; -   
11;154a. Cordeiro; 3; - ; - ; - ; - ; - ; - ; - ; 1; 5; - ; -   
36;155a. São Sebastião do Alto; - ; 1; - ; - ; - ; - ; - ; - ; - ; - ; - ; 1 
11;156a. Santa maria Madalena; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
11;157a. Trajano de Morais; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
11;158a. Bom Jardim; - ; - ; - ; 1; 1; - ; - ; - ; 1; 1; - ; -   
35;159a. Cachoeira de Macacú; 1; - ; - ; 1; 2; 2; 2; - ; 3; 1; 2; 2 
33;165a. Mangaratiba; 1; - ; - ; 1; - ; 1; 2; 2; - ; 2; - ; -   
33;166a. Angra dos Reis; 4; 6; 8; 3; 8; 3; 4; 10; 3; 2; 4; 6 
33;167a. Paraty; 2; 3; 1; 1; 1; 3; - ; 1; - ; - ; 1; -   
33;168a. Rio Claro; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
