AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
9;029a. Madureira; 3; - ; 3; 8; 4; 8; 1; 2; 2; 2; 3; 3 
9;030a. marechal Hermes; 3; 5; 1; - ; - ; 3; 2; 5; 3; 5; 2; 1 
41;031a. Ricardo Albuquerque; 4; 5; 2; 7; 1; 3; 2; 1; 3; 2; 2; 1 
18;032a. Taquara; 12; 6; 16; 7; 13; 12; 12; 12; 8; 16; 11; 8 
14;033a. Realengo; 10; 4; 4; 9; 3; 2; 3; 2; 5; 5; 3; 8 
14;034a. Bangu; 14; 4; 14; 10; 6; 10; 9; 13; 7; 4; 10; 7 
40;035a. Campo Grande; 16; 19; 19; 31; 14; 21; 23; 15; 16; 17; 13; 19 
27;036a. Santa Cruz; 7; 5; 8; 11; 4; 5; 11; 20; 17; 10; 13; 9 
17;037a. Ilha do Governador; 7; 6; 1; 2; 2; 3; 5; 4; 3; 3; 5; 3 
16;038a. Braz de Pina; 4; 4; 5; 3; 3; 3; 1; 5; 1; 3; 4; 4 
41;039a. Pavuna; 7; 1; - ; 3; 3; 3; 7; 5; 4; 2; 1; 2 
9;040a. Honório Gurgel; 1; - ; 3; 3; 2; 5; 3; 5; 4; 5; 3; 2 
18;041a. Tanque; - ; 3; 1; 2; 1; 1; 4; 4; 2; 2; 2; 3 
31;042a. Recreio; - ; 3; 9; 1; 4; 3; 2; 3; 5; 4; 4; 8 
27;043a. Pedra de Guaratiba; 8; 8; 14; 20; 14; 12; 4; 5; 8; 8; 7; 13 
3;044a. Inhaúma; 1; - ; 1; - ; - ; - ; 1; 1; 2; 1; 1; 2 
16;045a. Alemão; 2; 1; - ; 3; 1; 2; - ; - ; - ; 1; - ; 1 
24;048a. Seropédica; 3; 2; 6; 1; 4; 1; 4; 5; 1; 1; - ; -   
24;050a. Itaguaí; 7; 4; 6; 3; - ; 4; 4; 2; 4; 2; 3; 6 
24;051a. Paracambí; 1; 3; 1; - ; 1; 1; 2; 1; 3; - ; - ; 2 
20;052a. nova Iguaçu; 7; 5; 2; 4; 1; 6; 3; 9; 2; 3; 2; 2 
20;053a. Mesquita; 5; 4; 4; 2; 8; 2; 4; 8; 5; 2; 6; 6 
39;054a. Belford Roxo; 24; 3; 16; 6; 7; 8; 13; 15; 12; 13; 12; 9 
24;055a. Queimados; 5; 4; 7; 11; 4; 6; 3; 8; 2; 7; - ; 7 
20;056a. Comendador Soares; 15; 3; 12; 10; 11; 5; 10; 11; 10; 11; 6; 11 
20;057a. Nilópolis; 6; 3; 3; 3; 2; 7; 1; 1; 3; 5; 7; 1 
20;058a. Posse; 20; 14; 23; 11; 12; 14; 9; 5; 16; 7; 18; 17 
15;059a. Duque de Caxias; 12; 7; 11; 12; 8; 8; 10; 7; 9; 11; 8; 8 
15;060a. Campos Elíseos; 9; 8; 7; 6; 3; 7; 2; 7; 6; 7; 8; 5 
15;061a. Xerém; 3; 1; 3; - ; 3; - ; 1; - ; 3; 4; - ; 2 
15;062a. Imbariê; 7; 5; 2; 1; 4; 6; 2; 5; 5; 4; 4; 4 
24;063a. Japerí; 4; 6; 3; 7; 4; 2; 2; 1; 7; 5; 3; 4 
21;064a. Vilar dos Teles; 15; 10; 18; 12; 11; 10; 13; 12; 7; 8; 10; 6 
34;065a. Magé; 2; 2; 1; 5; - ; - ; - ; 3; 1; 5; 1; 3 
34;066a. Piabetá; 7; 2; 6; 9; 4; 4; 8; 7; 6; 6; 5; 3 
34;067a. Guapimirim; 2; 3; 1; 1; 1; 2; 3; 2; 4; - ; 2; -   
35;070a. Tanguá; 1; 2; - ; 1; 1; - ; 1; 2; - ; 2; 1; -   
35;071a. Itaboraí; 6; 6; 7; 6; 9; 15; 12; 7; 7; 6; 8; 13 
7;072a. São Gonçalo; 8; 7; 5; - ; 3; 6; 9; 4; 8; 7; 5; 10 
7;073a. Neves; 8; 3; 6; 5; 4; 5; 2; 8; 2; 1; 2; -   
7;074a. Alcantara; 11; 5; 3; 7; 6; 9; 10; 10; 6; 5; 6; 5 
7;075a. Rio do Ouro; 2; 7; 6; 2; 7; 2; 3; 3; 4; 4; 2; 1 
12;076a. Niterói - Centro; 7; 4; 3; 3; 5; 1; 4; 3; 1; - ; 3; 3 
12;077a. Icaraí; 3; - ; 2; 1; 2; 1; 2; 3; 3; 2; 1; 4 
12;078a. Fonseca; 2; 3; 3; 2; 5; 2; 4; 3; 3; - ; - ; 2 
12;079a. Jurujuba; 3; 1; 3; - ; - ; 3; 5; 2; 1; 2; - ; -   
12;081a. Itaipú; 1; 3; 5; 4; 1; 1; 2; 4; 2; - ; 5; -   
12;082a. maricá; 4; 8; 5; 3; 5; 3; 4; 5; 6; 3; 6; 5 
10;087a. Paty do Alferes; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
10;088a. Barra do Piraí; 3; 2; 1; 4; - ; 3; 2; 2; - ; 6; 4; -   
37;089a. Resende; 2; 3; 5; - ; 1; 2; 6; 4; 3; 5; 7; 3 
28;090a. Barra Mansa; 4; 4; 6; 2; 2; - ; 4; 2; 1; 6; 3; 1 
10;091a. Valença; 5; 1; - ; 1; 3; - ; 3; 2; - ; 3; 1; 2 
10;092a. Rio das Flores; - ; - ; 1; - ; 1; - ; - ; - ; - ; - ; 1; -   
28;093a. Volta Redonda; 3; 2; 8; 4; 2; 4; 8; 5; 4; 9; 10; 6 
10;094a. Piraí; 2; - ; 1; 1; 1; 1; 2; - ; 1; 2; 2; 1 
10;095a. Vassouras; 1; - ; 3; 3; - ; 1; 1; 6; 3; 1; 1; -   
10;096a. Miguel Pereira; 1; - ; - ; 2; - ; - ; 8; 1; 2; 1; 1; 2 
10;097a. Mendes; 1; 1; 5; - ; 1; - ; 1; - ; 2; - ; - ; 1 
10;098a. Paulo de Frontin; - ; - ; - ; 1; 1; 1; 1; 1; - ; 2; - ; -   
37;099a. Itatiaia; 1; 1; - ; 1; 2; - ; - ; - ; - ; - ; 1; 1 
37;100a. Porto Real; 2; 1; - ; - ; - ; 2; - ; 2; 1; - ; - ; -   
28;101a. Pinheiral; - ; - ; - ; 3; - ; - ; - ; - ; - ; - ; - ; 1 
30;104a. São J. Rio Preto; - ; - ; - ; - ; - ; - ; 1; - ; - ; 1; - ; -   
26;105a. Petrópolis; 6; 4; 1; 4; 9; 9; 5; 4; 1; 3; 7; 9 
26;106a. Itaipava; 3; 2; - ; 6; 3; 1; 2; 3; - ; 2; - ; 3 
38;107a. Paraíba do Sul; 1; 1; 2; - ; - ; 3; - ; 1; 2; 3; 2; 2 
38;108a. Três Rios; 7; 7; 1; 4; 2; 8; 1; 5; 7; 2; 5; 5 
38;109a. Sapucaia; - ; - ; - ; 2; 2; - ; - ; 1; 2; - ; - ; -   
30;110a. Teresópolis; 6; 4; 9; 3; 5; 5; 6; 2; 7; 4; 7; 9 
30;111a. Sumidouro; - ; - ; 1; 1; 2; - ; - ; - ; - ; 1; 1; 1 
30;112a. Carmo; - ; 1; 1; - ; - ; 2; - ; - ; - ; 1; 1; -   
25;118a. Araruama; 2; 4; 6; 2; - ; 2; 5; 8; 1; 3; 4; 6 
35;119a. Rio Bonito; 3; 1; - ; - ; 5; 2; 1; 2; 1; 2; 1; 3 
35;120a. Silva Jardim; 1; 1; - ; - ; 1; 2; 2; 1; 2; - ; - ; -   
32;121a. Casimiro de abreu; - ; - ; 2; - ; 1; - ; 1; 1; 4; - ; - ; -   
32;122a. Conceição de Macabú; 2; - ; - ; - ; 1; - ; - ; - ; - ; - ; - ; -   
32;123a. Macaé; 6; 8; 1; 4; 2; 3; 4; 4; 4; 4; 2; 4 
25;124a. Saquarema; 2; - ; 2; 3; - ; - ; 1; 1; 1; 3; 2; 6 
25;125a. São Pedro da Aldeia; 3; 2; 2; 2; 1; 1; 1; 5; 4; 5; 5; 7 
25;126a. Cabo Frio; 9; 5; 6; 5; 3; 4; 8; 3; 5; 6; 12; 8 
25;127a. Búzios; 1; - ; 1; 1; 3; 2; - ; 2; 2; 2; - ; 1 
32;128a. Rio das Ostras; 7; 4; 2; 11; 2; 8; 1; 3; 3; 4; 6; 2 
25;129a. Iguaba; - ; - ; 1; 1; - ; 2; - ; 1; - ; 1; 2; -   
32;130a. Quissamã; 3; 5; 3; 1; 2; 1; 1; 1; - ; - ; - ; 2 
25;132a. Arraial do Cabo; 4; - ; 1; 2; 1; - ; 2; - ; 1; 4; 2; 1 
8;134a. Campos; 12; 7; 7; 10; 6; 10; 12; 10; 9; 10; 13; 10 
36;135a. Itaocara; 1; 1; 1; 1; 1; 1; - ; 1; 1; - ; - ; -   
36;136a. Santo Antônio de Pádua; 1; - ; - ; - ; - ; - ; - ; 1; 1; 2; - ; 1 
36;137a. Miracema; - ; - ; 1; 1; 1; 1; 1; 1; - ; 1; 1; -   
29;138a. Lajes de Muriaré; - ; - ; - ; - ; - ; 1; - ; - ; - ; - ; - ; -   
29;139a. Porciúncula; - ; 1; - ; 2; - ; 2; - ; 2; - ; 3; 1; 2 
29;140a. Natividade; - ; - ; 1; - ; 2; - ; 3; - ; - ; 1; 1; -   
8;141a. São Fidelis; - ; - ; - ; - ; 3; 1; - ; - ; - ; - ; 1; 1 
36;142a. Cambucí; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
29;143a. Itaperuna; 2; 1; 1; 6; 3; - ; 2; 2; 1; 2; 3; 5 
29;144a. Bom Jesus do Itabapoana; - ; - ; 4; 1; 6; - ; 2; - ; - ; - ; 1; -   
8;145a. São João da Barra; 3; - ; 2; - ; - ; - ; - ; 2; - ; 1; 1; -   
8;146a. Guarus; 6; 4; 9; 8; 2; 11; 4; 5; 3; 5; 6; 2 
8;147a. São Francisco de Itabapoana; 3; 1; 1; - ; - ; 1; 2; - ; 1; 4; 1; 2 
29;148a. Italva; - ; 1; - ; - ; 1; - ; - ; 3; - ; - ; 1; 2 
11;151a. nova Friburgo; 2; 6; 1; 5; 3; 2; 7; 3; 4; 5; 8; 6 
11;152a. Duas Barras; - ; 1; 1; - ; - ; 1; 2; 1; 1; 1; - ; 1 
11;153a. Cantagalo; - ; - ; 2; 1; 1; 1; 2; - ; - ; 1; - ; 1 
11;154a. Cordeiro; 2; 1; 1; - ; 1; 3; 1; - ; - ; - ; - ; 1 
36;155a. São Sebastião do Alto; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; -   
11;156a. Santa maria Madalena; 4; - ; 1; - ; 1; - ; - ; - ; - ; - ; - ; -   
11;157a. Trajano de Morais; 1; - ; - ; 1; - ; - ; 1; - ; - ; - ; 1; 1 
11;158a. Bom Jardim; - ; - ; - ; - ; 1; - ; 3; - ; - ; - ; 1; -   
35;159a. Cachoeira de Macacú; - ; - ; 3; 4; 1; 3; - ; 1; - ; 1; 1; 1 
33;165a. Mangaratiba; 3; 2; 1; 1; 1; 4; 3; 1; 3; 1; 4; 6 
33;166a. Angra dos Reis; 5; 5; 5; 6; 4; 5; 9; 15; 11; 3; 8; 7 
33;167a. Paraty; 2; 2; 1; 1; 3; 4; 3; 1; 3; 1; 1; 1 
33;168a. Rio Claro; - ; - ; - ; - ; - ; 2; - ; - ; 1; 1; - ; -   
